compound,driver_number,lap_end,lap_start,meeting_key,session_key,stint_number,tyre_age_at_start
MEDIUM,28,6,6,1252,9461,5,0
MEDIUM,14,13,6,1252,9461,3,4
MEDIUM,24,16,6,1252,9461,3,0
MEDIUM,34,16,6,1252,9461,3,0
MEDIUM,28,7,7,1252,9461,6,5
MEDIUM,27,9,7,1252,9461,2,0
MEDIUM,40,9,7,1252,9461,4,0
MEDIUM,4,10,8,1252,9461,2,6
MEDIUM,63,10,8,1252,9461,2,6
MEDIUM,28,14,8,1252,9461,7,6
SOFT,77,11,9,1252,9461,2,0
SOFT,37,14,9,1252,9461,2,0
SOFT,20,12,10,1252,9461,2,0
SOFT,27,12,10,1252,9461,3,0
SOFT,46,15,10,1252,9461,2,0
MEDIUM,40,17,10,1252,9461,5,8
SOFT,63,13,11,1252,9461,3,0
SOFT,11,13,11,1252,9461,2,0
SOFT,43,13,11,1252,9461,3,0
SOFT,4,15,11,1252,9461,3,0
MEDIUM,30,16,11,1252,9461,3,0
SOFT,16,20,11,1252,9461,2,0
SOFT,77,14,12,1252,9461,3,3
SOFT,20,15,13,1252,9461,3,0
SOFT,27,15,13,1252,9461,4,3
SOFT,44,16,13,1252,9461,3,0
SOFT,43,15,14,1252,9461,4,3
SOFT,63,16,14,1252,9461,4,3
SOFT,11,16,14,1252,9461,3,3
MEDIUM,14,17,14,1252,9461,4,12
SOFT,61,19,14,1252,9461,3,0
SOFT,28,20,15,1252,9461,8,0
SOFT,37,23,15,1252,9461,3,6
SOFT,39,23,15,1252,9461,3,0
SOFT,77,24,15,1252,9461,4,6
SOFT,44,18,16,1252,9461,4,3
SOFT,10,18,16,1252,9461,3,0
MEDIUM,46,23,16,1252,9461,3,8
MEDIUM,27,24,16,1252,9461,5,0
MEDIUM,43,25,16,1252,9461,5,9
MEDIUM,4,26,16,1252,9461,4,9
MEDIUM,20,26,16,1252,9461,4,8
SOFT,30,19,17,1252,9461,4,0
SOFT,24,19,17,1252,9461,4,0
SOFT,34,23,17,1252,9461,4,0
MEDIUM,11,27,17,1252,9461,4,9
MEDIUM,63,28,17,1252,9461,5,9
SOFT,40,20,18,1252,9461,6,0
SOFT,14,24,18,1252,9461,5,0
SOFT,10,21,19,1252,9461,4,0
MEDIUM,44,28,19,1252,9461,5,11
SOFT,30,24,20,1252,9461,5,3
SOFT,24,24,20,1252,9461,5,0
MEDIUM,61,25,20,1252,9461,4,12
SOFT,40,25,21,1252,9461,7,3
SOFT,10,25,22,1252,9461,5,6
MEDIUM,30,28,25,1252,9461,6,15
MEDIUM,1,4,1,1252,9656,1,0
MEDIUM,10,4,1,1252,9656,1,0
MEDIUM,61,4,1,1252,9656,1,0
MEDIUM,11,5,1,1252,9656,1,0
MEDIUM,24,5,1,1252,9656,1,0
UNKNOWN,44,5,1,1252,9656,1,0
MEDIUM,23,6,1,1252,9656,1,0
MEDIUM,27,6,1,1252,9656,1,0
MEDIUM,14,8,1,1252,9656,1,0
MEDIUM,20,8,1,1252,9656,1,0
MEDIUM,77,8,1,1252,9656,1,0
MEDIUM,4,9,1,1252,9656,1,0
MEDIUM,43,9,1,1252,9656,1,0
MEDIUM,30,10,1,1252,9656,1,0
MEDIUM,16,11,1,1252,9656,1,0
MEDIUM,55,11,1,1252,9656,1,0
MEDIUM,81,11,1,1252,9656,1,0
MEDIUM,18,12,1,1252,9656,1,0
MEDIUM,63,12,1,1252,9656,1,0
MEDIUM,22,13,1,1252,9656,1,0
MEDIUM,1,7,5,1252,9656,2,0
MEDIUM,61,10,5,1252,9656,2,0
MEDIUM,10,10,5,1252,9656,2,0
MEDIUM,44,12,5,1252,9656,2,0
MEDIUM,24,7,6,1252,9656,2,0
MEDIUM,23,9,6,1252,9656,2,0
MEDIUM,11,10,6,1252,9656,2,0
MEDIUM,27,12,7,1252,9656,2,0
MEDIUM,1,10,8,1252,9656,3,0
SOFT,24,10,8,1252,9656,3,0
SOFT,43,11,9,1252,9656,2,0
SOFT,20,11,9,1252,9656,2,0
SOFT,77,11,9,1252,9656,2,0
SOFT,14,14,9,1252,9656,2,0
SOFT,4,12,10,1252,9656,2,0
SOFT,23,12,10,1252,9656,3,0
SOFT,11,13,11,1252,9656,3,0
SOFT,1,13,11,1252,9656,4,0
SOFT,30,13,11,1252,9656,2,0
SOFT,24,13,11,1252,9656,4,0
SOFT,61,16,11,1252,9656,3,0
SOFT,10,16,11,1252,9656,3,0
SOFT,81,14,12,1252,9656,2,0
SOFT,55,14,12,1252,9656,2,0
SOFT,63,14,12,1252,9656,2,0
SOFT,77,14,12,1252,9656,3,0
SOFT,20,14,12,1252,9656,3,0
SOFT,16,16,12,1252,9656,2,0
UNKNOWN,23,13,13,1252,9656,4,0
SOFT,4,14,13,1252,9656,3,0
SOFT,18,15,13,1252,9656,2,0
SOFT,44,15,13,1252,9656,3,0
SOFT,27,15,13,1252,9656,3,0
SOFT,22,16,13,1252,9656,2,0
MEDIUM,23,15,14,1252,9656,5,0
SOFT,11,16,14,1252,9656,4,0
SOFT,30,16,14,1252,9656,3,0
MEDIUM,24,24,14,1252,9656,5,0
MEDIUM,1,27,14,1252,9656,5,0
SOFT,77,15,15,1252,9656,4,0
SOFT,81,17,15,1252,9656,3,0
SOFT,55,17,15,1252,9656,3,0
MEDIUM,14,23,15,1252,9656,3,0
MEDIUM,4,23,15,1252,9656,4,0
MEDIUM,63,25,15,1252,9656,3,0
MEDIUM,20,26,15,1252,9656,4,0
SOFT,18,18,16,1252,9656,3,0
SOFT,44,18,16,1252,9656,4,0
SOFT,27,18,16,1252,9656,4,0
SOFT,23,23,16,1252,9656,6,0
MEDIUM,77,25,16,1252,9656,5,0
SOFT,22,19,17,1252,9656,3,0
MEDIUM,61,24,17,1252,9656,4,0
MEDIUM,30,26,17,1252,9656,4,0
MEDIUM,10,28,17,1252,9656,4,0
MEDIUM,11,28,17,1252,9656,5,0
MEDIUM,16,29,17,1252,9656,3,0
MEDIUM,81,26,18,1252,9656,4,0
MEDIUM,55,29,18,1252,9656,4,0
MEDIUM,44,29,19,1252,9656,5,0
SOFT,27,29,19,1252,9656,5,0
MEDIUM,18,30,19,1252,9656,4,0
MEDIUM,22,29,20,1252,9656,4,0
SOFT,14,26,24,1252,9656,4,0
SOFT,4,26,24,1252,9656,5,0
SOFT,61,28,25,1252,9656,5,0
SOFT,81,29,27,1252,9656,5,0
HARD,14,2,1,1252,9657,1,0
HARD,18,2,1,1252,9657,1,0
MEDIUM,44,2,1,1252,9657,1,0
MEDIUM,63,2,1,1252,9657,1,0
SOFT,4,4,1,1252,9657,1,0
SOFT,10,4,1,1252,9657,1,0
SOFT,11,4,1,1252,9657,1,0
SOFT,20,4,1,1252,9657,1,0
SOFT,24,4,1,1252,9657,1,0
SOFT,27,4,1,1252,9657,1,0
SOFT,43,4,1,1252,9657,1,0
SOFT,61,4,1,1252,9657,1,0
SOFT,77,4,1,1252,9657,1,0
SOFT,81,4,1,1252,9657,1,0
SOFT,16,7,1,1252,9657,1,0
SOFT,23,7,1,1252,9657,1,0
MEDIUM,55,8,1,1252,9657,1,0
MEDIUM,1,9,1,1252,9657,1,0
HARD,22,10,1,1252,9657,1,0
HARD,30,12,1,1252,9657,1,0
MEDIUM,14,3,3,1252,9657,2,0
MEDIUM,18,3,3,1252,9657,2,0
SOFT,44,5,3,1252,9657,2,0
SOFT,63,10,3,1252,9657,2,0
SOFT,14,6,4,1252,9657,3,0
SOFT,18,9,4,1252,9657,3,0
SOFT,20,6,5,1252,9657,2,3
SOFT,10,7,5,1252,9657,2,3
SOFT,61,7,5,1252,9657,2,3
SOFT,24,7,5,1252,9657,2,3
SOFT,77,7,5,1252,9657,2,3
SOFT,43,7,5,1252,9657,2,3
SOFT,27,8,5,1252,9657,2,3
SOFT,4,8,5,1252,9657,2,3
SOFT,81,8,5,1252,9657,2,3
SOFT,11,10,5,1252,9657,2,3
SOFT,44,11,6,1252,9657,3,0
SOFT,14,9,7,1252,9657,4,3
SOFT,20,9,7,1252,9657,3,0
SOFT,24,8,8,1252,9657,3,6
SOFT,77,8,8,1252,9657,3,6
SOFT,10,10,8,1252,9657,3,6
SOFT,61,10,8,1252,9657,3,6
SOFT,23,10,8,1252,9657,2,0
SOFT,43,10,8,1252,9657,3,0
SOFT,27,10,8,1252,9657,3,0
MEDIUM,55,14,8,1252,9657,2,6
SOFT,16,14,8,1252,9657,2,6
SOFT,81,11,9,1252,9657,3,0
SOFT,4,11,9,1252,9657,3,0
SOFT,24,11,9,1252,9657,4,0
SOFT,77,11,9,1252,9657,4,0
SOFT,1,12,10,1252,9657,2,0
SOFT,14,14,10,1252,9657,5,6
SOFT,18,15,10,1252,9657,4,6
SOFT,20,15,10,1252,9657,4,3
SOFT,61,13,11,1252,9657,4,0
SOFT,10,13,11,1252,9657,4,0
SOFT,11,13,11,1252,9657,3,0
SOFT,23,13,11,1252,9657,3,3
SOFT,43,13,11,1252,9657,4,0
SOFT,27,15,11,1252,9657,4,3
SOFT,63,16,11,1252,9657,3,0
SOFT,22,19,11,1252,9657,2,0
SOFT,4,13,12,1252,9657,4,0
SOFT,30,14,12,1252,9657,2,0
SOFT,44,14,12,1252,9657,4,0
SOFT,81,14,12,1252,9657,4,0
SOFT,24,17,12,1252,9657,5,3
SOFT,77,17,12,1252,9657,5,3
SOFT,1,14,13,1252,9657,3,3
SOFT,23,16,14,1252,9657,4,6
SOFT,4,16,14,1252,9657,5,0
SOFT,43,16,14,1252,9657,5,6
SOFT,11,18,14,1252,9657,4,3
SOFT,10,18,14,1252,9657,5,3
SOFT,61,18,14,1252,9657,5,3
SOFT,16,21,14,1252,9657,3,0
SOFT,1,17,15,1252,9657,4,5
SOFT,81,17,15,1252,9657,5,0
SOFT,44,19,15,1252,9657,5,3
SOFT,14,20,15,1252,9657,6,0
SOFT,30,20,15,1252,9657,3,3
SOFT,18,21,15,1252,9657,5,0
SOFT,55,22,15,1252,9657,3,0
SOFT,63,19,17,1252,9657,4,8
HARD,44,3,1,1252,9658,1,0
HARD,63,3,1,1252,9658,1,0
HARD,14,3,1,1252,9658,1,0
SOFT,81,4,1,1252,9658,1,0
SOFT,4,4,1,1252,9658,1,0
SOFT,1,4,1,1252,9658,1,0
SOFT,55,4,1,1252,9658,1,0
SOFT,27,4,1,1252,9658,1,0
SOFT,20,4,1,1252,9658,1,0
SOFT,22,4,1,1252,9658,1,0
SOFT,23,4,1,1252,9658,1,0
SOFT,10,4,1,1252,9658,1,0
SOFT,61,4,1,1252,9658,1,0
SOFT,77,4,1,1252,9658,1,0
SOFT,30,4,1,1252,9658,1,0
SOFT,18,4,1,1252,9658,1,0
SOFT,24,4,1,1252,9658,1,0
SOFT,43,4,1,1252,9658,1,0
SOFT,16,5,1,1252,9658,1,0
SOFT,11,5,1,1252,9658,1,0
SOFT,14,5,3,1252,9658,2,0
SOFT,63,5,3,1252,9658,2,0
SOFT,44,5,3,1252,9658,2,0
SOFT,55,6,5,1252,9658,2,0
SOFT,18,7,5,1252,9658,2,0
SOFT,43,7,5,1252,9658,2,0
SOFT,23,7,5,1252,9658,2,0
SOFT,24,7,5,1252,9658,2,0
SOFT,30,7,5,1252,9658,2,0
SOFT,4,7,5,1252,9658,2,0
SOFT,81,7,5,1252,9658,2,0
SOFT,20,7,5,1252,9658,2,0
SOFT,61,7,5,1252,9658,2,0
SOFT,27,7,5,1252,9658,2,0
SOFT,11,8,5,1252,9658,2,0
SOFT,77,8,5,1252,9658,2,0
SOFT,22,8,5,1252,9658,2,0
SOFT,10,8,5,1252,9658,2,0
SOFT,16,8,5,1252,9658,2,0
SOFT,1,8,5,1252,9658,2,3
SOFT,14,8,6,1252,9658,3,0
SOFT,44,8,6,1252,9658,3,0
SOFT,63,9,6,1252,9658,3,0
SOFT,55,9,6,1252,9658,3,1
SOFT,20,9,7,1252,9658,3,2
SOFT,4,9,7,1252,9658,3,2
SOFT,81,9,7,1252,9658,3,2
SOFT,27,10,7,1252,9658,3,2
SOFT,18,10,8,1252,9658,3,0
SOFT,16,10,8,1252,9658,3,3
SOFT,30,10,8,1252,9658,3,0
SOFT,22,10,8,1252,9658,3,0
SOFT,10,10,8,1252,9658,3,3
SOFT,77,10,8,1252,9658,3,3
SOFT,11,10,8,1252,9658,3,3
SOFT,1,11,8,1252,9658,3,0
SOFT,14,10,9,1252,9658,4,0
SOFT,63,11,9,1252,9658,4,3
SOFT,55,12,9,1252,9658,4,0
SOFT,18,12,10,1252,9658,4,3
SOFT,20,12,10,1252,9658,4,0
SOFT,81,12,10,1252,9658,4,0
SOFT,4,12,10,1252,9658,4,0
SOFT,27,13,10,1252,9658,4,0
SOFT,16,13,11,1252,9658,4,0
SOFT,22,13,11,1252,9658,4,0
SOFT,30,13,11,1252,9658,4,0
SOFT,1,13,11,1252,9658,4,0
SOFT,10,14,11,1252,9658,4,0
SOFT,11,14,11,1252,9658,4,0
SOFT,14,14,11,1252,9658,5,0
SOFT,77,14,11,1252,9658,4,0
SOFT,55,14,12,1252,9658,5,3
SOFT,81,14,12,1252,9658,5,0
SOFT,4,14,12,1252,9658,5,2
SOFT,63,15,12,1252,9658,5,0
SOFT,18,15,13,1252,9658,5,2
SOFT,27,15,13,1252,9658,5,3
SOFT,11,16,14,1252,9658,5,3
SOFT,14,16,14,1252,9658,6,3
SOFT,10,16,14,1252,9658,5,3
SOFT,77,16,14,1252,9658,5,0
SOFT,1,16,14,1252,9658,5,0
SOFT,63,17,15,1252,9658,6,3
SOFT,81,17,15,1252,9658,6,0
SOFT,55,17,15,1252,9658,6,0
SOFT,4,17,15,1252,9658,6,0
SOFT,27,18,16,1252,9658,6,0
SOFT,11,19,17,1252,9658,6,0
SOFT,10,19,17,1252,9658,6,0
SOFT,14,19,17,1252,9658,7,0
SOFT,63,20,18,1252,9658,7,0
MEDIUM,11,1,1,1252,9662,1,0
MEDIUM,43,3,1,1252,9662,1,0
MEDIUM,81,4,1,1252,9662,1,0
MEDIUM,77,6,1,1252,9662,1,0
MEDIUM,18,11,1,1252,9662,1,1
MEDIUM,20,12,1,1252,9662,1,0
MEDIUM,24,12,1,1252,9662,1,0
MEDIUM,23,12,1,1252,9662,1,0
MEDIUM,27,13,1,1252,9662,1,0
MEDIUM,14,13,1,1252,9662,1,1
MEDIUM,10,14,1,1252,9662,1,0
MEDIUM,22,20,1,1252,9662,1,0
MEDIUM,61,20,1,1252,9662,1,0
HARD,16,20,1,1252,9662,1,0
MEDIUM,30,22,1,1252,9662,1,0
MEDIUM,55,24,1,1252,9662,1,0
MEDIUM,4,25,1,1252,9662,1,0
MEDIUM,63,25,1,1252,9662,1,1
MEDIUM,1,28,1,1252,9662,1,0
HARD,44,33,1,1252,9662,1,0
HARD,43,26,4,1252,9662,2,0
HARD,81,30,5,1252,9662,2,0
HARD,77,30,7,1252,9662,2,0
HARD,18,30,12,1252,9662,2,1
HARD,20,27,13,1252,9662,2,0
HARD,24,37,13,1252,9662,2,0
HARD,23,56,13,1252,9662,2,0
HARD,14,36,14,1252,9662,2,1
HARD,27,57,14,1252,9662,2,0
HARD,10,57,15,1252,9662,2,0
HARD,22,56,21,1252,9662,2,0
HARD,61,56,21,1252,9662,2,0
,16,58,21,1252,9662,2,1
HARD,30,23,23,1252,9662,2,0
HARD,30,28,24,1252,9662,3,1
HARD,55,58,25,1252,9662,2,0
HARD,4,58,26,1252,9662,2,0
HARD,63,58,26,1252,9662,2,0
HARD,20,28,28,1252,9662,3,0
SOFT,20,53,29,1252,9662,4,0
HARD,30,55,29,1252,9662,4,6
HARD,1,58,29,1252,9662,2,0
HARD,18,56,31,1252,9662,3,0
HARD,81,57,31,1252,9662,3,0
MEDIUM,44,58,34,1252,9662,2,1
HARD,14,57,36,1252,9662,3,1
HARD,24,56,38,1252,9662,3,0
SOFT,20,56,54,1252,9662,5,3
MEDIUM,27,1,1,1253,9683,1,0
MEDIUM,87,1,1,1253,9683,1,0
MEDIUM,81,1,1,1253,9683,1,0
HARD,7,1,1,1253,9683,1,0
MEDIUM,23,1,1,1253,9683,1,0
HARD,31,1,1,1253,9683,1,16
UNKNOWN,14,2,1,1253,9683,1,0
MEDIUM,5,2,1,1253,9683,1,16
MEDIUM,18,2,1,1253,9683,1,0
MEDIUM,4,2,1,1253,9683,1,17
MEDIUM,22,3,1,1253,9683,1,0
MEDIUM,55,3,1,1253,9683,1,0
HARD,30,4,1,1253,9683,1,0
MEDIUM,6,4,1,1253,9683,1,0
HARD,1,4,1,1253,9683,1,13
MEDIUM,63,4,1,1253,9683,1,16
MEDIUM,12,5,1,1253,9683,1,0
HARD,44,5,1,1253,9683,1,0
HARD,16,5,1,1253,9683,1,11
MEDIUM,10,5,1,1253,9683,1,14
MEDIUM,23,2,2,1253,9683,2,1
HARD,7,2,2,1253,9683,2,0
MEDIUM,81,2,2,1253,9683,2,1
MEDIUM,27,4,2,1253,9683,2,1
MEDIUM,87,6,2,1253,9683,2,1
MEDIUM,31,11,2,1253,9683,2,11
MEDIUM,23,3,3,1253,9683,3,2
MEDIUM,81,3,3,1253,9683,3,2
MEDIUM,14,4,3,1253,9683,2,0
MEDIUM,5,4,3,1253,9683,2,13
MEDIUM,4,4,3,1253,9683,2,19
MEDIUM,18,7,3,1253,9683,2,6
HARD,7,8,3,1253,9683,3,2
MEDIUM,23,4,4,1253,9683,4,3
MEDIUM,81,4,4,1253,9683,4,3
MEDIUM,55,5,4,1253,9683,2,8
MEDIUM,22,6,4,1253,9683,2,3
MEDIUM,81,5,5,1253,9683,5,0
MEDIUM,23,6,5,1253,9683,5,4
MEDIUM,5,6,5,1253,9683,3,0
MEDIUM,4,6,5,1253,9683,3,21
MEDIUM,27,7,5,1253,9683,3,4
MEDIUM,63,7,5,1253,9683,2,0
HARD,30,8,5,1253,9683,2,4
MEDIUM,6,8,5,1253,9683,2,13
HARD,1,9,5,1253,9683,2,0
MEDIUM,14,13,5,1253,9683,3,0
MEDIUM,12,6,6,1253,9683,2,5
MEDIUM,81,6,6,1253,9683,6,5
HARD,44,10,6,1253,9683,2,5
HARD,16,10,6,1253,9683,2,16
MEDIUM,10,11,6,1253,9683,2,0
HARD,55,12,6,1253,9683,3,0
MEDIUM,81,7,7,1253,9683,7,0
MEDIUM,5,8,7,1253,9683,4,15
MEDIUM,22,9,7,1253,9683,3,6
MEDIUM,87,11,7,1253,9683,3,6
MEDIUM,12,11,7,1253,9683,3,6
MEDIUM,23,11,7,1253,9683,6,0
MEDIUM,4,12,7,1253,9683,4,0
MEDIUM,81,13,8,1253,9683,8,7
MEDIUM,18,13,8,1253,9683,3,0
MEDIUM,27,16,8,1253,9683,4,0
MEDIUM,63,19,8,1253,9683,3,0
MEDIUM,5,10,9,1253,9683,5,20
MEDIUM,6,12,9,1253,9683,3,13
HARD,30,13,9,1253,9683,3,8
HARD,7,14,9,1253,9683,4,8
MEDIUM,22,16,10,1253,9683,4,9
HARD,1,18,10,1253,9683,3,0
HARD,44,11,11,1253,9683,3,10
HARD,16,11,11,1253,9683,3,21
MEDIUM,5,12,11,1253,9683,6,0
MEDIUM,10,14,12,1253,9683,3,0
MEDIUM,12,16,12,1253,9683,4,11
MEDIUM,44,16,12,1253,9683,4,0
MEDIUM,16,16,12,1253,9683,4,0
MEDIUM,23,18,12,1253,9683,7,0
MEDIUM,87,26,12,1253,9683,4,0
HARD,31,26,12,1253,9683,3,0
MEDIUM,5,14,13,1253,9683,7,13
MEDIUM,6,17,13,1253,9683,4,0
MEDIUM,4,18,13,1253,9683,5,0
HARD,55,19,13,1253,9683,4,7
MEDIUM,81,14,14,1253,9683,9,13
HARD,30,16,14,1253,9683,4,0
MEDIUM,14,19,14,1253,9683,4,0
MEDIUM,18,20,14,1253,9683,4,0
MEDIUM,81,15,15,1253,9683,10,14
MEDIUM,5,16,15,1253,9683,8,19
MEDIUM,10,17,15,1253,9683,4,3
HARD,7,24,15,1253,9683,5,0
MEDIUM,81,16,16,1253,9683,11,15
MEDIUM,81,17,17,1253,9683,12,16
MEDIUM,5,17,17,1253,9683,9,13
MEDIUM,27,21,17,1253,9683,5,0
MEDIUM,44,21,17,1253,9683,5,5
MEDIUM,16,21,17,1253,9683,5,0
MEDIUM,12,22,17,1253,9683,5,0
MEDIUM,22,23,17,1253,9683,5,16
HARD,30,26,17,1253,9683,5,3
MEDIUM,10,20,18,1253,9683,5,0
MEDIUM,81,23,18,1253,9683,13,0
MEDIUM,6,27,18,1253,9683,5,5
UNKNOWN,5,30,18,1253,9683,10,0
HARD,1,21,19,1253,9683,4,0
MEDIUM,4,21,19,1253,9683,6,0
MEDIUM,23,25,19,1253,9683,8,7
MEDIUM,63,20,20,1253,9683,4,0
MEDIUM,14,21,20,1253,9683,5,0
HARD,55,24,20,1253,9683,5,0
MEDIUM,18,21,21,1253,9683,5,0
UNKNOWN,10,22,21,1253,9683,6,0
MEDIUM,63,22,21,1253,9683,5,18
MEDIUM,44,26,22,1253,9683,6,0
MEDIUM,16,27,22,1253,9683,6,0
MEDIUM,18,27,22,1253,9683,6,1
MEDIUM,27,29,22,1253,9683,6,0
MEDIUM,14,29,22,1253,9683,6,0
HARD,1,31,22,1253,9683,5,0
MEDIUM,4,33,22,1253,9683,7,3
MEDIUM,10,25,23,1253,9683,7,0
MEDIUM,63,25,23,1253,9683,6,0
MEDIUM,12,28,23,1253,9683,6,0
MEDIUM,22,29,24,1253,9683,6,0
MEDIUM,81,33,24,1253,9683,14,6
HARD,55,25,25,1253,9683,6,5
MEDIUM,7,30,25,1253,9683,6,0
MEDIUM,10,26,26,1253,9683,8,0
MEDIUM,23,30,26,1253,9683,9,0
MEDIUM,55,30,26,1253,9683,7,0
MEDIUM,63,37,26,1253,9683,7,1
HARD,30,29,27,1253,9683,6,0
MEDIUM,44,31,27,1253,9683,7,5
HARD,31,36,27,1253,9683,4,0
MEDIUM,10,39,27,1253,9683,9,0
MEDIUM,87,41,27,1253,9683,5,0
MEDIUM,16,32,28,1253,9683,7,6
MEDIUM,6,33,28,1253,9683,6,0
MEDIUM,18,33,28,1253,9683,7,0
MEDIUM,12,34,29,1253,9683,7,12
MEDIUM,27,34,30,1253,9683,7,0
MEDIUM,22,36,30,1253,9683,7,0
MEDIUM,14,38,30,1253,9683,7,0
HARD,30,39,30,1253,9683,7,3
MEDIUM,7,33,31,1253,9683,7,0
MEDIUM,55,33,31,1253,9683,8,0
MEDIUM,23,39,31,1253,9683,10,5
HARD,5,43,31,1253,9683,11,0
MEDIUM,44,36,32,1253,9683,8,0
HARD,1,36,32,1253,9683,6,0
MEDIUM,16,37,33,1253,9683,8,0
MEDIUM,6,34,34,1253,9683,7,0
MEDIUM,4,34,34,1253,9683,8,16
MEDIUM,7,36,34,1253,9683,8,3
MEDIUM,55,36,34,1253,9683,9,3
MEDIUM,81,39,34,1253,9683,15,0
MEDIUM,18,42,34,1253,9683,8,0
MEDIUM,12,37,35,1253,9683,8,0
MEDIUM,6,40,35,1253,9683,8,0
MEDIUM,27,42,35,1253,9683,8,0
HARD,4,50,35,1253,9683,9,0
MEDIUM,22,38,37,1253,9683,8,0
MEDIUM,7,39,37,1253,9683,9,0
MEDIUM,44,41,37,1253,9683,9,5
HARD,1,45,37,1253,9683,7,5
MEDIUM,55,45,37,1253,9683,10,6
HARD,31,46,37,1253,9683,5,0
MEDIUM,63,40,38,1253,9683,8,4
MEDIUM,16,42,38,1253,9683,9,5
MEDIUM,12,50,38,1253,9683,9,3
MEDIUM,22,41,39,1253,9683,9,0
MEDIUM,14,46,39,1253,9683,8,0
MEDIUM,7,42,40,1253,9683,10,3
MEDIUM,30,43,40,1253,9683,8,0
HARD,23,44,40,1253,9683,11,0
MEDIUM,81,49,40,1253,9683,16,6
HARD,10,52,40,1253,9683,10,0
MEDIUM,6,47,41,1253,9683,9,0
MEDIUM,63,52,41,1253,9683,9,16
MEDIUM,22,48,42,1253,9683,10,5
MEDIUM,44,51,42,1253,9683,10,0
MEDIUM,87,56,42,1253,9683,6,0
MEDIUM,7,44,43,1253,9683,11,6
MEDIUM,27,47,43,1253,9683,9,0
MEDIUM,16,52,43,1253,9683,10,10
MEDIUM,30,45,44,1253,9683,9,0
HARD,5,48,44,1253,9683,12,0
HARD,23,49,45,1253,9683,12,5
MEDIUM,7,52,45,1253,9683,12,0
MEDIUM,30,48,46,1253,9683,10,0
MEDIUM,1,48,46,1253,9683,8,0
MEDIUM,55,51,46,1253,9683,11,0
MEDIUM,31,64,47,1253,9683,6,0
MEDIUM,6,53,48,1253,9683,10,0
MEDIUM,27,55,48,1253,9683,10,0
HARD,5,50,49,1253,9683,13,0
MEDIUM,22,54,49,1253,9683,11,0
MEDIUM,30,58,49,1253,9683,11,3
MEDIUM,1,60,49,1253,9683,9,0
HARD,23,56,50,1253,9683,13,0
MEDIUM,81,56,50,1253,9683,17,0
MEDIUM,4,51,51,1253,9683,10,17
MEDIUM,12,53,51,1253,9683,10,0
HARD,5,53,51,1253,9683,14,5
HARD,4,52,52,1253,9683,11,16
MEDIUM,55,60,52,1253,9683,12,6
MEDIUM,44,61,52,1253,9683,11,10
MEDIUM,16,53,53,1253,9683,11,0
MEDIUM,63,55,53,1253,9683,10,3
MEDIUM,7,60,53,1253,9683,13,6
HARD,10,65,53,1253,9683,11,0
MEDIUM,5,59,54,1253,9683,15,0
MEDIUM,6,60,54,1253,9683,11,0
MEDIUM,16,63,54,1253,9683,12,11
MEDIUM,12,66,54,1253,9683,11,3
MEDIUM,22,61,55,1253,9683,12,0
MEDIUM,63,70,56,1253,9683,11,0
HARD,23,63,57,1253,9683,14,7
MEDIUM,81,66,57,1253,9683,18,0
HARD,87,72,57,1253,9683,7,0
HARD,55,61,61,1253,9683,13,14
MEDIUM,1,62,61,1253,9683,10,0
MEDIUM,7,68,61,1253,9683,14,6
MEDIUM,6,68,61,1253,9683,12,7
MEDIUM,55,62,62,1253,9683,14,10
MEDIUM,22,67,62,1253,9683,13,0
MEDIUM,44,70,62,1253,9683,12,10
MEDIUM,55,63,63,1253,9683,15,15
MEDIUM,1,74,63,1253,9683,11,0
MEDIUM,55,64,64,1253,9683,16,15
MEDIUM,16,71,64,1253,9683,13,10
MEDIUM,31,65,65,1253,9683,7,18
HARD,55,65,65,1253,9683,17,15
MEDIUM,10,66,66,1253,9683,12,8
MEDIUM,55,68,66,1253,9683,18,11
MEDIUM,31,83,66,1253,9683,8,0
MEDIUM,10,67,67,1253,9683,13,8
MEDIUM,12,69,67,1253,9683,12,0
MEDIUM,10,68,68,1253,9683,14,9
MEDIUM,22,74,68,1253,9683,14,0
MEDIUM,6,69,69,1253,9683,13,0
MEDIUM,10,70,69,1253,9683,15,13
MEDIUM,6,70,70,1253,9683,14,0
MEDIUM,12,78,70,1253,9683,13,3
MEDIUM,6,71,71,1253,9683,15,0
MEDIUM,10,71,71,1253,9683,16,10
MEDIUM,6,72,72,1253,9683,16,0
MEDIUM,10,72,72,1253,9683,17,0
MEDIUM,6,73,73,1253,9683,17,0
MEDIUM,6,76,74,1253,9683,18,16
MEDIUM,22,78,75,1253,9683,15,13
HARD,31,84,84,1253,9683,9,10
HARD,31,85,85,1253,9683,10,0
HARD,31,88,86,1253,9683,11,0
HARD,10,1,1,1253,9684,1,13
MEDIUM,81,1,1,1253,9684,1,0
MEDIUM,6,1,1,1253,9684,1,0
MEDIUM,14,2,1,1253,9684,1,8
MEDIUM,55,2,1,1253,9684,1,11
UNKNOWN,18,2,1,1253,9684,1,0
HARD,31,3,1,1253,9684,1,14
MEDIUM,22,3,1,1253,9684,1,6
MEDIUM,12,3,1,1253,9684,1,0
HARD,30,4,1,1253,9684,1,14
MEDIUM,4,4,1,1253,9684,1,6
MEDIUM,44,5,1,1253,9684,1,0
MEDIUM,87,5,1,1253,9684,1,16
